index,clean_path,noisy_path,sr_clean,sr_noisy,dur_clean_s,dur_noisy_s,rms_clean_db,rms_noisy_db,peak_clean,peak_noisy,clipped_pct_clean,clipped_pct_noisy,zero_pct_clean,zero_pct_noisy,dc_clean,dc_noisy,basename_match,delay_samples,delay_ms,gcc_max,snr_db_raw,snr_db_aligned
42,/workspace/diagnostics_train/aligned/clean/0066.wav,/workspace/diagnostics_train/aligned/noisy/0066.wav,16000,16000,15.0,15.0,-21.458404593176382,-20.18974542436277,1.0,0.999969482421875,5.4166666666666664e-05,2.0833333333333333e-05,0.0005791666666666666,0.00034583333333333335,-0.0027190963737666607,-8.314133083331399e-06,True,0,0.0,0.18805325031280518,-2.6234647161779363,-2.6234647161779363
43,/workspace/diagnostics_train/aligned/clean/0068.wav,/workspace/diagnostics_train/aligned/noisy/0068.wav,16000,16000,15.0,15.0,-15.754815309868842,-15.698348261713988,1.0,1.0,0.001925,0.00017916666666666667,0.00044166666666666665,0.00023333333333333333,-0.002272354206070304,4.297383839002578e-06,True,0,0.0,0.17881456017494202,-1.8765355219642972,-1.8765355219642972
44,/workspace/diagnostics_train/aligned/clean/0069.wav,/workspace/diagnostics_train/aligned/noisy/0069.wav,16000,16000,15.0,15.0,-18.422570146461954,-16.126369669639335,1.0,1.0,0.00040833333333333336,0.000175,0.0005666666666666667,0.0002916666666666667,-0.002266460098326206,2.092577597068157e-05,True,0,0.0,0.23836079239845276,-2.649143635274674,-2.649143635274674
45,/workspace/diagnostics_train/aligned/clean/0070.wav,/workspace/diagnostics_train/aligned/noisy/0070.wav,16000,16000,15.0,15.0,-15.764081197812905,-15.402631214727949,1.0,1.0,0.0021791666666666665,0.000375,0.0003125,0.00029583333333333333,-0.003044193610548973,8.992386028694455e-06,True,0,0.0,0.17611907422542572,-1.012879475474255,-1.012879475474255
46,/workspace/diagnostics_train/aligned/clean/0071.wav,/workspace/diagnostics_train/aligned/noisy/0071.wav,16000,16000,15.0,15.0,-14.126774159140815,-13.390716611276893,1.0,1.0,0.004270833333333333,0.0004625,0.0004958333333333334,0.00028333333333333335,-0.002261699177324772,-3.2854968594620004e-05,True,0,0.0,0.2651214301586151,-1.4688594226705278,-1.4688594226705278
47,/workspace/diagnostics_train/aligned/clean/0074.wav,/workspace/diagnostics_train/aligned/noisy/0074.wav,16000,16000,15.0,15.0,-12.527319563240031,-11.844924970564081,1.0,1.0,0.0067,0.0006416666666666667,0.00025416666666666665,0.00012916666666666667,-0.002916053170338273,-5.081799827166833e-05,True,0,0.0,0.16413654386997223,-2.4484096599799727,-2.4484096599799727
48,/workspace/diagnostics_train/aligned/clean/0075.wav,/workspace/diagnostics_train/aligned/noisy/0075.wav,16000,16000,15.0,15.0,-16.431333801852837,-16.116413337151464,1.0,1.0,0.0008083333333333333,0.0002625,0.0005625,0.00023333333333333333,-0.0023445780389010906,2.1628061404044274e-06,True,0,0.0,0.21378636360168457,-1.5184796873316158,-1.5184796873316158
49,/workspace/diagnostics_train/aligned/clean/0076.wav,/workspace/diagnostics_train/aligned/noisy/0076.wav,16000,16000,15.0,15.0,-15.205488431140598,-15.152581347099902,1.0,1.0,0.0007833333333333334,5.833333333333333e-05,0.00034583333333333335,0.00020833333333333335,-0.002430817112326622,4.10410575568676e-05,True,0,0.0,0.23865368962287903,-1.9333828642481243,-1.9333828642481243
50,/workspace/diagnostics_train/aligned/clean/0079.wav,/workspace/diagnostics_train/aligned/noisy/0079.wav,16000,16000,15.0,15.0,-14.00500516608579,-15.24140382677658,1.0,1.0,0.002841666666666667,0.0006791666666666667,0.00018333333333333334,0.00017916666666666667,-0.00261910748668015,1.970837911358103e-05,True,0,0.0,0.11217434704303741,-1.456275794548171,-1.456275794548171
51,/workspace/diagnostics_train/aligned/clean/0080.wav,/workspace/diagnostics_train/aligned/noisy/0080.wav,16000,16000,15.0,15.0,-18.847414870730326,-15.652928619167133,1.0,1.0,0.0038541666666666668,8.333333333333333e-05,0.0005625,0.00022083333333333333,-0.0015061020385473967,1.45472204167163e-05,True,0,0.0,0.17897218465805054,-3.8377237817216487,-3.8377237817216487
52,/workspace/diagnostics_train/aligned/clean/0082.wav,/workspace/diagnostics_train/aligned/noisy/0082.wav,16000,16000,15.0,15.0,-16.92526065991071,-17.051060134563237,1.0,1.0,0.000675,0.00019166666666666667,0.000275,0.00019166666666666667,-0.0024666611570864916,-5.036671950620075e-07,True,0,0.0,0.11917921155691147,-2.1082722765197475,-2.1082722765197475
53,/workspace/diagnostics_train/aligned/clean/0083.wav,/workspace/diagnostics_train/aligned/noisy/0083.wav,16000,16000,15.0,15.0,-19.054096304928475,-17.278689725392844,0.999969482421875,1.0,2.9166666666666666e-05,2.5e-05,0.00042916666666666667,0.0002458333333333333,-0.0023398781195282936,-1.6955058299572556e-06,True,0,0.0,0.3033747971057892,-2.4799406662483476,-2.4799406662483476
54,/workspace/diagnostics_train/aligned/clean/0085.wav,/workspace/diagnostics_train/aligned/noisy/0085.wav,16000,16000,15.0,15.0,-14.761300835968289,-14.150762193321453,1.0,1.0,0.002725,0.0001125,0.0002916666666666667,0.0002,-0.0027950378134846687,7.884966180427e-05,True,0,0.0,0.21661263704299927,-0.5624822433817577,-0.5624822433817577
55,/workspace/diagnostics_train/aligned/clean/0086.wav,/workspace/diagnostics_train/aligned/noisy/0086.wav,16000,16000,15.0,15.0,-18.3448534889307,-18.575227821371463,1.0,1.0,0.00027916666666666666,5e-05,0.0004375,0.0003083333333333333,-0.0026682554744184017,5.670852624461986e-05,True,0,0.0,0.2213430106639862,-1.0992140963906811,-1.0992140963906811
56,/workspace/diagnostics_train/aligned/clean/0090.wav,/workspace/diagnostics_train/aligned/noisy/0090.wav,16000,16000,15.0,15.0,-13.90832665007962,-13.650185192887657,1.0,1.0,0.0051333333333333335,7.083333333333334e-05,0.0003916666666666667,0.00017083333333333333,-0.0028737359680235386,2.7694448363035917e-05,True,0,0.0,0.2294124960899353,-1.5854653144709505,-1.5854653144709505
57,/workspace/diagnostics_train/aligned/clean/0093.wav,/workspace/diagnostics_train/aligned/noisy/0093.wav,16000,16000,15.0,15.0,-17.18527872274313,-15.577561890977565,1.0,1.0,0.0006833333333333333,0.00028333333333333335,0.0005791666666666666,0.0003083333333333333,-0.002268618205562234,-0.00011263974738540128,True,0,0.0,0.15597613155841827,-2.136108745001363,-2.136108745001363
58,/workspace/diagnostics_train/aligned/clean/0094.wav,/workspace/diagnostics_train/aligned/noisy/0094.wav,16000,16000,15.0,15.0,-16.747957828570986,-15.655562448167966,1.0,1.0,0.00031666666666666665,0.00012916666666666667,0.000525,0.00030416666666666667,-0.0026112531777471304,2.7156067517353222e-05,True,0,0.0,0.24852529168128967,-1.5090031101517631,-1.5090031101517631
59,/workspace/diagnostics_train/aligned/clean/0096.wav,/workspace/diagnostics_train/aligned/noisy/0096.wav,16000,16000,15.0,15.0,-11.816028937179793,-11.145595582788433,1.0,1.0,0.009154166666666666,0.0008666666666666666,0.00035833333333333333,0.00020833333333333335,-0.0034283436834812164,4.367879228084348e-05,True,0,0.0,0.24278447031974792,-1.155269533444378,-1.155269533444378
